snapshot_utc,snapshot_date,snapshot_kind,event,deadline_time,id,web_name,team,position,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,form,event_points,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,defensive_contribution,clearances_blocks_interceptions,tackles,recoveries,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ep_this,ep_next
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,44,Bailey,AVL,MID,54,-1,-1,0.1,1094,3694,2096,6351,u,Has joined Olympiakos permanently,2026-09-04T12:35:14.472260Z,,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,45,McGinn,AVL,MID,54,-1,-1,2.4,16729,44193,24335,88846,a,,,,,,,2,1.0,1,2,171,2,0,0,0,5,0,10,3,2,5,0.09,0.06,0.15,4.66,1.0,1.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,46,Barkley,AVL,MID,50,0,0,0.3,5696,3984,7571,6700,a,,,,,,,4,2.0,2,4,150,2,0,0,0,5,0,11,2,3,6,0.13,0.04,0.17,4.59,2.0,2.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,47,Kamara,AVL,MID,50,0,0,0.3,5036,5743,7525,10482,a,,2026-07-23T12:01:23.337269Z,100,100,,,,2.0,2,4,180,2,0,0,0,5,0,15,6,3,6,0.00,0.03,0.03,4.81,2.0,2.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,48,Onana,AVL,MID,50,0,0,0.0,140,568,297,1097,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,49,Iling Jr,AVL,MID,50,0,0,0.0,0,63,0,183,u,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,50,Burrowes,AVL,MID,45,0,0,0.7,8641,9062,12154,15830,a,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,51,George Hemmings,AVL,MID,45,0,0,1.1,36011,14297,44754,19781,a,,,,,,,,2.0,2,4,160,2,0,0,0,5,0,11,0,5,6,0.00,0.01,0.01,4.78,2.0,2.0
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,52,Alysson,AVL,MID,50,0,0,0.0,822,927,1165,1523,a,,,,,,,,0.5,0,1,27,0,0,0,0,0,0,5,1,2,2,0.00,0.00,0.00,0.16,0.5,0.5
2026-09-04T17:26:04+00:00,2026-09-04,deadline,3,2026-09-04T17:30:00Z,53,Manzambi,AVL,MID,59,-1,-1,0.1,338,5036,570,13826,i,Knee injury - Expected back 12 Sep,2026-08-15T15:30:06.388335Z,0,0,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0
